keyword,category,priority,position,position_label,url,in_featured,total_results,error,checked_at
picture frames,core - brand,high,,Not ranked,,False,247,,2026-06-14T15:07:34.653662
picture frame,core - brand,high,,Not ranked,,False,222,,2026-06-14T15:07:43.705056
photo frames,core - brand,high,,Not ranked,,False,205,,2026-06-14T15:07:50.795075
photo frame,core - brand,high,,Not ranked,,False,199,,2026-06-14T15:07:56.726131
wall frames,core - brand,high,,Not ranked,,False,204,,2026-06-14T15:08:03.324092
americanflat frames,core - brand,high,1,#1 🏆 Top 3,https://americanflat.com/collections/picture-frames?srsltid=AfmBOopU1OoUMDS71bm4PY7baUX5tDwVfa4FBx_-S7c_ORvHIYkaYbOx,False,0,,2026-06-14T15:08:08.167201
americanflat picture frames,core - brand,high,1,#1 🏆 Top 3,https://americanflat.com/collections/picture-frames?srsltid=AfmBOopjlkTUkltNPn2zFb0RuLWaZC7MCNk7-OAHoSPjmLorEw2japSF,False,185,,2026-06-14T15:08:15.915276
buy picture frames online,core - brand,high,,Not ranked,,False,206,,2026-06-14T15:08:24.365848
affordable picture frames,core - brand,high,,Not ranked,,False,192,,2026-06-14T15:08:30.500995
cheap picture frames,core - brand,high,,Not ranked,,False,235,,2026-06-14T15:08:37.951190
picture frames set,core - brand,high,,Not ranked,,False,217,,2026-06-14T15:08:44.624339
gallery wall frames,core - brand,high,3,#3 🏆 Top 3,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOopvEkSga1DbIg7GAbfuEEz3HTQxKFVO6FIoUUGSg70pzl4j93WW,False,191,,2026-06-14T15:08:53.051215
gallery wall frame set,core - brand,high,2,#2 🏆 Top 3,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOooZ-BZrpRAOc75xFWpl3hqXHQWsagJR4TVDoU19lU-IFDHO-DAy,False,200,,2026-06-14T15:09:09.178325
bulk picture frames,core - brand,high,,Not ranked,,False,,"HTTPSConnectionPool(host='api.valueserp.com', port=443): Read timed out. (read timeout=15)",2026-06-14T15:09:25.639907
picture frames bulk,core - brand,high,,Not ranked,,False,207,,2026-06-14T15:09:35.196936
picture frames for wall,core - brand,high,,Not ranked,,False,206,,2026-06-14T15:09:40.544841
frames for wall decor,core - brand,high,,Not ranked,,False,217,,2026-06-14T15:09:49.486055
wall frame set,core - brand,high,2,#2 🏆 Top 3,https://americanflat.com/collections/gallery-wall-frame-sets-oversized-mat-displays?srsltid=AfmBOopGTLhxzGfNZNwDvrC59Db7N2Vk0250EKYn274IlKlNK13Qc2P_,False,213,,2026-06-14T15:09:58.793413
collage picture frames,core - brand,high,,Not ranked,,False,195,,2026-06-14T15:10:04.282105
multi photo frame,core - brand,high,,Not ranked,,False,208,,2026-06-14T15:10:10.994365
4x6 picture frame,size - standard,high,,Not ranked,,False,237,,2026-06-14T15:10:19.156197
5x7 picture frame,size - standard,high,,Not ranked,,False,191,,2026-06-14T15:10:28.426364
8x10 picture frame,size - standard,high,,Not ranked,,False,207,,2026-06-14T15:10:36.024691
11x14 picture frame,size - standard,high,2,#2 🏆 Top 3,https://americanflat.com/collections/11x14-frames?srsltid=AfmBOooW8Q0zeO_6EESsF1JZeBLfTyegVHsrueh3-fKCktYi6Mkv8cDC,False,204,,2026-06-14T15:10:41.810773
16x20 picture frame,size - standard,high,,Not ranked,,False,226,,2026-06-14T15:10:48.874763
18x24 picture frame,size - standard,high,8,#8 ✅ Page 1,https://americanflat.com/collections/18x24-frames?srsltid=AfmBOopCIdJdtIxa0RUY1_tVhz0L6eb6P0fWAVBsyCaclMAXWO1oYSkH,False,228,,2026-06-14T15:10:56.145054
24x36 picture frame,size - standard,high,,Not ranked,,False,248,,2026-06-14T15:11:01.811302
4x6 photo frame,size - standard,high,,Not ranked,,False,228,,2026-06-14T15:11:08.428384
5x7 photo frame,size - standard,high,,Not ranked,,False,209,,2026-06-14T15:11:13.537699
8x10 photo frame,size - standard,high,,Not ranked,,False,195,,2026-06-14T15:11:20.427355
11x14 photo frame,size - standard,high,1,#1 🏆 Top 3,https://americanflat.com/collections/11x14-frames?srsltid=AfmBOorRG5PWrP3-R4NS-h9kykneMOAbIU9F43ygs01C3hkVdOrqQAiT,False,220,,2026-06-14T15:11:27.688794
16x20 photo frame,size - standard,high,,Not ranked,,False,234,,2026-06-14T15:11:43.200206
18x24 photo frame,size - standard,high,3,#3 🏆 Top 3,https://americanflat.com/collections/18x24-frames?srsltid=AfmBOooosPVcNtCA6RHaRbW3evBUc77uYWK3xwuxPPHDXdfLqo6qEUuZ,False,240,,2026-06-14T15:11:51.998328
24x36 photo frame,size - standard,high,,Not ranked,,False,253,,2026-06-14T15:12:00.197791
2x2 picture frame,size - small,medium,,Not ranked,,False,223,,2026-06-12T16:42:24.823177
2x3 picture frame,size - small,medium,,Not ranked,,False,259,,2026-06-12T16:42:30.144672
