keyword,category,priority,position,position_label,url,in_featured,total_results,error,checked_at
picture frames,core - brand,high,,Not ranked,,False,251,,2026-06-15T17:58:37.563118
picture frame,core - brand,high,,Not ranked,,False,203,,2026-06-15T17:58:45.620672
photo frames,core - brand,high,,Not ranked,,False,221,,2026-06-15T17:58:53.023962
photo frame,core - brand,high,,Not ranked,,False,204,,2026-06-15T17:59:04.481798
wall frames,core - brand,high,,Not ranked,,False,201,,2026-06-15T17:59:10.587298
americanflat frames,core - brand,high,1,#1 🏆 Top 3,https://americanflat.com/collections/picture-frames?srsltid=AfmBOorySfcyP0dGcxRXjHSu48mL8uGPkuDbYDYQgvENBVLHY4nBr4fM,False,0,,2026-06-15T17:59:24.491348
americanflat picture frames,core - brand,high,1,#1 🏆 Top 3,https://americanflat.com/collections/picture-frames?srsltid=AfmBOor5AKUuH1WAPTu3c-l--oE-jJ906sGhX7lhq5zztKCi4zYgYwn2,False,182,,2026-06-15T17:59:30.923811
buy picture frames online,core - brand,high,,Not ranked,,False,203,,2026-06-15T17:59:36.573985
affordable picture frames,core - brand,high,,Not ranked,,False,185,,2026-06-15T17:59:42.839831
cheap picture frames,core - brand,high,,Not ranked,,False,186,,2026-06-15T17:59:47.834105
picture frames set,core - brand,high,,Not ranked,,False,174,,2026-06-15T17:59:52.474217
gallery wall frames,core - brand,high,3,#3 🏆 Top 3,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOorF_oL06_9-P9c4SBn2NehPISOanPN1XcUDalLc1Qym5DASZEBD,False,195,,2026-06-15T18:00:00.238122
gallery wall frame set,core - brand,high,2,#2 🏆 Top 3,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOoqIh6rdIdNMa5neqiLVJMexUazTLNaz-Ptirz0sUACTbmeoW7I-,False,193,,2026-06-15T18:00:10.285704
bulk picture frames,core - brand,high,,Not ranked,,False,200,,2026-06-15T18:00:20.737579
picture frames bulk,core - brand,high,,Not ranked,,False,212,,2026-06-15T18:00:28.076909
picture frames for wall,core - brand,high,,Not ranked,,False,204,,2026-06-15T18:00:34.467094
frames for wall decor,core - brand,high,,Not ranked,,False,232,,2026-06-15T18:00:43.184914
wall frame set,core - brand,high,2,#2 🏆 Top 3,https://americanflat.com/collections/gallery-wall-frame-sets-oversized-mat-displays?srsltid=AfmBOooC2MOqjWMlG-IyOiic7LnoBVqX0OAZUzeLRXcndg2tgWnX2PgB,False,201,,2026-06-15T18:00:56.745132
collage picture frames,core - brand,high,,Not ranked,,False,204,,2026-06-15T18:01:11.029685
multi photo frame,core - brand,high,,Not ranked,,False,208,,2026-06-15T18:01:16.765190
4x6 picture frame,size - standard,high,,Not ranked,,False,243,,2026-06-15T18:01:24.262415
5x7 picture frame,size - standard,high,,Not ranked,,False,220,,2026-06-15T18:01:35.071244
8x10 picture frame,size - standard,high,,Not ranked,,False,192,,2026-06-15T18:01:43.465121
11x14 picture frame,size - standard,high,2,#2 🏆 Top 3,https://americanflat.com/collections/11x14-frames?srsltid=AfmBOoptdJPsisMf37XTgE1C7f3lhTvHlVXcOLuAClYqhND_0HgPhXXl,False,198,,2026-06-15T18:01:51.332003
16x20 picture frame,size - standard,high,,Not ranked,,False,224,,2026-06-15T18:02:03.894975
18x24 picture frame,size - standard,high,,Not ranked,,False,236,,2026-06-15T18:02:16.867177
24x36 picture frame,size - standard,high,,Not ranked,,False,222,,2026-06-15T18:02:33.483924
