keyword,category,priority,position,position_label,url,in_featured,total_results,error,checked_at
picture frames,core - brand,high,,Not ranked,,False,205,,2026-09-08T17:23:04.869569
picture frame,core - brand,high,7,#7 ✅ Page 1,https://americanflat.com/collections/picture-frames?srsltid=AfmBOooUkB4XIubKcx_TTgk59pahjk_02sJj0SCeWPFQTk5IPyh0_VAb,False,209,,2026-09-08T17:23:04.869583
photo frames,core - brand,high,2,#2 🏆 Top 3,https://americanflat.com/collections/picture-frames?srsltid=AfmBOor4_U0u9Ky5-0yMSjFLSpj5RWxyVt9DfPZ79tmmne19fN5PBd7R,False,203,,2026-09-08T17:23:04.869587
photo frame,core - brand,high,12,#12 Page 2,https://americanflat.com/collections/picture-frames?srsltid=AfmBOorL4PlqL7RtfXQDSB0TbSgdRxCnf8LvshuKaXSg7PDHHxEsGSwK,False,201,,2026-09-08T17:23:04.869590
wall frames,core - brand,high,4,#4 ✅ Page 1,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOooYrjFZ5n_H-YasIYIgiS_0RpvmUILnomOmoZWTKZyf8YtFRTdm,False,204,,2026-09-08T17:23:04.869593
americanflat frames,core - brand,high,1,#1 🏆 Top 3,https://americanflat.com/collections/picture-frames?srsltid=AfmBOop8_gf4qeFZWLv1oTkPuRdA3Np4PcW1sB1ajGZTFjC_NUFGnVAz,False,183,,2026-09-08T17:23:04.869596
americanflat picture frames,core - brand,high,1,#1 🏆 Top 3,https://americanflat.com/collections/picture-frames?srsltid=AfmBOooAlfD8juASx4vJ2n91AgZjRj7UH3QdnJ_o02IKeXYfEyCIEIGn,False,182,,2026-09-08T17:23:04.869598
buy picture frames online,core - brand,high,,Not ranked,,False,180,,2026-09-08T17:23:04.869607
affordable picture frames,core - brand,high,,Not ranked,,False,209,,2026-09-08T17:23:04.869610
cheap picture frames,core - brand,high,,Not ranked,,False,223,,2026-09-08T17:23:04.869613
picture frames set,core - brand,high,3,#3 🏆 Top 3,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOorf3j02kIY9HAEVBOEa2LmWJrpMJLT2FbpzewEV2a_p6NvAOb7Z,False,233,,2026-09-08T17:23:04.869615
gallery wall frames,core - brand,high,2,#2 🏆 Top 3,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOop1arbB53wWJTsN73mLa-EAfZX3Pqk-JtgXo95d9f-v1gsN6kdG,False,194,,2026-09-08T17:23:04.869617
gallery wall frame set,core - brand,high,2,#2 🏆 Top 3,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOoooyT9JlbLtNnnA0qMxDRT7BDxbwa8OjfP9EMYyiDbLGyrJHYsY,False,197,,2026-09-08T17:23:04.869620
bulk picture frames,core - brand,high,,Not ranked,,False,222,,2026-09-08T17:23:04.869622
picture frames bulk,core - brand,high,,Not ranked,,False,226,,2026-09-08T17:23:04.869624
picture frames for wall,core - brand,high,6,#6 ✅ Page 1,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOopN_5qZnyVxrKknaXCNch4GPh9ng6QvZUB3cJvTse_DziV1QtGs,False,210,,2026-09-08T17:23:04.869626
frames for wall decor,core - brand,high,50,#50,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOopggVSdJ-UGQ6zbHwfZ9B0j4EUuQ_us_U0696qTryha7-mfTIg-,False,213,,2026-09-08T17:23:04.869628
wall frame set,core - brand,high,4,#4 ✅ Page 1,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOoqD96agyu-AY256NZQI0psqzm65sTKB4fORta9VJutqgrgRJch9,False,211,,2026-09-08T17:23:04.869630
collage picture frames,core - brand,high,,Not ranked,,False,219,,2026-09-08T17:23:04.869633
multi photo frame,core - brand,high,,Not ranked,,False,215,,2026-09-08T17:23:04.869635
4x6 picture frame,size - standard,high,27,#27,https://americanflat.com/collections/4-x-6-picture-frames?srsltid=AfmBOoq0UheTvuIf87wR-BXRrMSBhgLOOYF0LI8aq91xaFsYR91Evreu,False,240,,2026-09-08T17:23:04.869637
5x7 picture frame,size - standard,high,29,#29,https://americanflat.com/collections/5-x-7-picture-frames?srsltid=AfmBOoq7fx9oqfieejyczJTd9Ip3UYF99TxqePIfCemwbjOWZcj3Y344,False,223,,2026-09-08T17:23:04.869639
8x10 picture frame,size - standard,high,,Not ranked,,False,189,,2026-09-08T17:23:04.869641
11x14 picture frame,size - standard,high,23,#23,https://americanflat.com/collections/11x14-frames?srsltid=AfmBOoptN-EJKjhDrLUp5qWq5tl_N6zguW7i_vOl6djRvrhuAAYUBnTH,False,216,,2026-09-08T17:23:04.869643
16x20 picture frame,size - standard,high,3,#3 🏆 Top 3,https://americanflat.com/collections/16x20-picture-frames?srsltid=AfmBOoo2mbwL08q3wTSzNiuPTwr2Rdl9VEjfnYL7LzCrSok7LKVC1I-y,False,238,,2026-09-08T17:23:04.869646
18x24 picture frame,size - standard,high,3,#3 🏆 Top 3,https://americanflat.com/collections/18x24-frames?srsltid=AfmBOoqisR_Fps5KOwI9E9X5sYJDFAlaxHsZzvV1FzjE9eobt1-MKila,False,242,,2026-09-08T17:23:04.869648
24x36 picture frame,size - standard,high,,Not ranked,,False,242,,2026-09-08T17:23:04.869650
4x6 photo frame,size - standard,high,26,#26,https://americanflat.com/collections/4-x-6-picture-frames?srsltid=AfmBOoqOzWV5-VI2UYUm68wA4ICwq4CaRABvX7-1tEKdUvRpLbBxVyKW,False,239,,2026-09-08T17:23:04.869652
5x7 photo frame,size - standard,high,21,#21,https://americanflat.com/collections/5-x-7-picture-frames?srsltid=AfmBOoprh7RIecp3LJrfdXmPIMA3_kfk5hx_I-B4GTcxoMY_Incu00hm,False,234,,2026-09-08T17:23:04.869654
8x10 photo frame,size - standard,high,,Not ranked,,False,222,,2026-09-08T17:23:04.869656
11x14 photo frame,size - standard,high,27,#27,https://americanflat.com/collections/11x14-frames?srsltid=AfmBOoqCa6BNBfIMgisRBsvG6FwudpDIO0Bz9zy97aS1eerYRZQ4x9ww,False,238,,2026-09-08T17:23:04.869658
16x20 photo frame,size - standard,high,26,#26,https://americanflat.com/collections/16x20-picture-frames?srsltid=AfmBOorJcjzeTMQxZsPncTKz1sDTUzdDkAH59LtQL5OIcCpfoG1ldEW8,False,241,,2026-09-08T17:23:04.869660
18x24 photo frame,size - standard,high,9,#9 ✅ Page 1,https://americanflat.com/collections/18x24-frames?srsltid=AfmBOopKNgj8ODFvJM2d1RaaTVJAWQ6fa5zxnWfez4_DQ66TXqpTdin3,False,255,,2026-09-08T17:23:04.869662
24x36 photo frame,size - standard,high,,Not ranked,,False,249,,2026-09-08T17:23:04.869664
2x2 picture frame,size - small,medium,,Not ranked,,False,231,,2026-09-04T17:18:39.762707
2x3 picture frame,size - small,medium,,Not ranked,,False,271,,2026-09-04T17:18:39.762720
3x3 picture frame,size - small,medium,,Not ranked,,False,254,,2026-09-04T17:18:39.762723
3x5 picture frame,size - small,medium,,Not ranked,,False,242,,2026-09-04T17:18:39.762725
4x4 picture frame,size - small,medium,,Not ranked,,False,257,,2026-09-04T17:18:39.762727
4x5 picture frame,size - small,medium,,Not ranked,,False,246,,2026-09-04T17:18:39.762730
4x12 picture frame,size - small,medium,,Not ranked,,False,247,,2026-09-04T17:18:39.762732
5x5 picture frame,size - small,medium,,Not ranked,,False,239,,2026-09-04T17:18:39.762740
5x15 picture frame,size - small,medium,,Not ranked,,False,234,,2026-09-04T17:18:39.762743
6x6 picture frame,size - small,medium,15,#15 Page 2,https://americanflat.com/collections/6x6-frames?srsltid=AfmBOoopyUzmBUVg-SLFgMx3OUJXDWREzBa1UXidYh1n6fp0LOcB5w7W,False,228,,2026-09-04T17:18:39.762746
6x8 picture frame,size - small,medium,28,#28,https://americanflat.com/collections/6x8-frames?srsltid=AfmBOorWMznv2ziNiehLrbzgrxDJLWdI9CFp5LWQJBH4aHrk1pgldDPo,False,250,,2026-09-04T17:18:39.762748
6x9 picture frame,size - small,medium,,Not ranked,,False,250,,2026-09-04T17:18:39.762750
3x4 picture frame,size - small,medium,,Not ranked,,False,242,,2026-09-04T17:18:39.762752
wallet size picture frame,size - small,medium,,Not ranked,,False,264,,2026-09-04T17:18:39.762754
1x2 picture frame,size - small,low,32,#32,https://americanflat.com/collections/picture-frames?srsltid=AfmBOoo1EzAlJ35bvW3SFlugMjGLuuU0GH0Q8fUO3Myvf_VM1bMP_M8g,False,209,,2026-09-07T18:25:07.869920
2x6 picture frame,size - small,low,,Not ranked,,False,247,,2026-09-07T18:25:07.869933
3x7 picture frame,size - small,low,,Not ranked,,False,230,,2026-09-07T18:25:07.869936
4x10 picture frame,size - small,low,,Not ranked,,False,232,,2026-09-07T18:25:07.869938
5x10 picture frame,size - small,low,,Not ranked,,False,234,,2026-09-07T18:25:07.869941
5x20 picture frame,size - small,low,,Not ranked,,False,194,,2026-09-07T18:25:07.869943
6x4 picture frame,size - small,low,,Not ranked,,False,248,,2026-09-07T18:25:07.869945
7x5 picture frame,size - small,low,25,#25,https://americanflat.com/collections/5-x-7-picture-frames?srsltid=AfmBOooDnj3X4IgWdzQLmCce_Qs1fFKw7pJbwSdztNSE-GzJHP4gBWY5,False,231,,2026-09-07T18:25:07.869955
10x10 picture frame,size - square/medium,high,23,#23,https://americanflat.com/collections/10x10-frames?srsltid=AfmBOooekPQAa_0T-bmSQTeTInmuKkeHvUjX0EMJFRFEy72je3U-ajvl,False,237,,2026-09-08T17:23:04.869666
12x12 picture frame,size - square/medium,high,33,#33,https://americanflat.com/collections/12x12-frames?srsltid=AfmBOopSaiyXSHxzdMsuWFtBcj1rQ71LmX7b4U0IH7ktXT5KIoKgJDfM,False,240,,2026-09-08T17:23:04.869668
8x8 picture frame,size - square/medium,medium,17,#17 Page 2,https://americanflat.com/collections/8x8-frames?srsltid=AfmBOorQsu32k-WjQL8n--RkYaBjw3O01rJ8ykflhCc8l_BFitTF_U_V,False,229,,2026-09-04T17:18:39.762757
