keyword,category,priority,position,position_label,url,in_featured,total_results,error,checked_at
picture frames,core - brand,high,,Not ranked,,False,166,,2026-07-26T14:36:32.578943
picture frame,core - brand,high,39,#39,https://americanflat.com/collections/picture-frames?srsltid=AfmBOoqWbF73P-Leee4U-2Wg93QMxtLknx7FCtmCO0C9gieGQkXn0vno,False,227,,2026-07-26T14:36:48.901089
photo frames,core - brand,high,,Not ranked,,False,162,,2026-07-26T14:36:59.806610
photo frame,core - brand,high,7,#7 ✅ Page 1,https://americanflat.com/collections/picture-frames?srsltid=AfmBOopMu3qYbsAJ87V5ajXl4YWq3N2ySF6ctUyCIt129gs3TNcPoCz5,False,209,,2026-07-26T14:37:12.019449
wall frames,core - brand,high,2,#2 🏆 Top 3,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOorqEfTIJF_Q29JfFoDUFKhH3nKgcWhGS5QX8fY795GpNRBYOgnu,False,210,,2026-07-26T14:37:24.154450
americanflat frames,core - brand,high,1,#1 🏆 Top 3,https://americanflat.com/collections/picture-frames?srsltid=AfmBOoqvfYsHDP5YNi1l36i56jjbu_CV8eWqrYpZwCutsmZjd4NeeFKd,False,186,,2026-07-26T14:37:43.241044
americanflat picture frames,core - brand,high,1,#1 🏆 Top 3,https://americanflat.com/collections/picture-frames?srsltid=AfmBOopAZtMjCJlcnDq99yHQYV2BVqLUuPZVNXdI8i_xYNE0QVtrx9fM,False,185,,2026-07-26T14:37:55.004718
buy picture frames online,core - brand,high,,Not ranked,,False,156,,2026-07-26T14:38:06.929358
affordable picture frames,core - brand,high,,Not ranked,,False,164,,2026-07-26T14:38:19.758747
cheap picture frames,core - brand,high,,Not ranked,,False,214,,2026-07-26T14:38:33.282795
picture frames set,core - brand,high,20,#20 Page 2,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOopFP1QRK_Vv2yMkS20s-VCbkYc5oeC4OpjXyUKQVlFGGbLQ54iA,False,248,,2026-07-26T14:38:40.109822
gallery wall frames,core - brand,high,,Not ranked,,False,10,,2026-07-26T14:38:43.946217
gallery wall frame set,core - brand,high,3,#3 🏆 Top 3,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOoqr6-jh07PMu4h11Ce3fOjZgwVm11E4O3HO8bKFPGqnNIHJIErq,False,167,,2026-07-26T14:38:47.037478
bulk picture frames,core - brand,high,,Not ranked,,False,189,,2026-07-26T14:38:55.162395
picture frames bulk,core - brand,high,,Not ranked,,False,212,,2026-07-26T14:39:01.617084
picture frames for wall,core - brand,high,,Not ranked,,False,10,,2026-07-26T14:39:04.022273
frames for wall decor,core - brand,high,48,#48,https://americanflat.com/collections/picture-frames?srsltid=AfmBOoovdonCshTNGGmF4040fiNIpo4OW-Y2ZBfkudylXWMp3GjdJjCQ,False,212,,2026-07-26T14:39:15.205806
wall frame set,core - brand,high,2,#2 🏆 Top 3,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOorB23HQIyDgw_TTyVxgmS2OAh6AwgGq-1_u5nmeJ9V9c3t1HLkw,False,10,,2026-07-26T14:39:23.819901
collage picture frames,core - brand,high,,Not ranked,,False,220,,2026-07-26T14:39:31.880604
multi photo frame,core - brand,high,,Not ranked,,False,10,,2026-07-26T14:39:36.891408
4x6 picture frame,size - standard,high,,Not ranked,,False,9,,2026-07-26T14:39:40.634620
5x7 picture frame,size - standard,high,11,#11 Page 2,https://americanflat.com/collections/5-x-7-picture-frames?srsltid=AfmBOorhQvmhNu4-PT4-eluI2HGQOW0IleMwTS_FEA_ZIFSgxJXkip2n,False,8,,2026-07-26T14:39:45.790143
8x10 picture frame,size - standard,high,,Not ranked,,False,198,,2026-07-26T14:39:54.935074
11x14 picture frame,size - standard,high,3,#3 🏆 Top 3,https://americanflat.com/collections/11x14-frames?srsltid=AfmBOoqoxXdhHAqGdIwNFsWuyelGqQNUbo60GVmzd0lzlwM_xpoP1sT1,False,209,,2026-07-26T14:40:11.017104
16x20 picture frame,size - standard,high,2,#2 🏆 Top 3,https://americanflat.com/collections/16x20-picture-frames?srsltid=AfmBOor2iw7PEMtHofmmrE-HER8C506Apv1Eli3d_-Hu46lOeY7cTPxR,False,217,,2026-07-26T14:40:22.136763
18x24 picture frame,size - standard,high,3,#3 🏆 Top 3,https://americanflat.com/collections/18x24-frames?srsltid=AfmBOopLGNJB9QBZwTvUeonnwEilvJ6gtbKO0TEMg912-u7lAZjh_r24,False,229,,2026-07-26T14:40:27.424577
24x36 picture frame,size - standard,high,,Not ranked,,False,8,,2026-07-26T14:40:31.545079
4x6 photo frame,size - standard,high,22,#22,https://americanflat.com/collections/4-x-6-picture-frames?srsltid=AfmBOoomnzoS738_yWvVDlEsWLZdR2lE-uPk40ouviQbVlpqtD2LHWyP,False,226,,2026-07-26T14:40:44.158329
5x7 photo frame,size - standard,high,18,#18 Page 2,https://americanflat.com/collections/5-x-7-picture-frames?srsltid=AfmBOoqjbwJqYHjsT-7M7ie1WEU2_pyVI4a04A-dr5Gmnak5Bdz04Q6s,False,221,,2026-07-26T14:40:53.147757
8x10 photo frame,size - standard,high,,Not ranked,,False,10,,2026-07-26T14:40:55.306490
11x14 photo frame,size - standard,high,3,#3 🏆 Top 3,https://americanflat.com/collections/11x14-frames?srsltid=AfmBOooR80zphg-IxWxAfvWm4KP9Vnv9sKIuhodChfPSXp2hOiw73QYF,False,174,,2026-07-26T14:41:07.905407
16x20 photo frame,size - standard,high,,Not ranked,,False,8,,2026-07-26T14:41:15.033549
18x24 photo frame,size - standard,high,2,#2 🏆 Top 3,https://americanflat.com/collections/18x24-frames?srsltid=AfmBOop5g-UuWeuyoJco2AsoqB4lPKG0b6LAuSU6rtNC6AUto8rbQMNG,False,239,,2026-07-26T14:41:22.414186
24x36 photo frame,size - standard,high,,Not ranked,,False,259,,2026-07-26T14:41:31.377528
2x2 picture frame,size - small,medium,,Not ranked,,False,7,,2026-07-24T15:27:37.621636
2x3 picture frame,size - small,medium,,Not ranked,,False,259,,2026-07-24T15:27:45.257777
3x3 picture frame,size - small,medium,,Not ranked,,False,243,,2026-07-24T15:27:51.711753
3x5 picture frame,size - small,medium,,Not ranked,,False,261,,2026-07-24T15:28:00.782601
4x4 picture frame,size - small,medium,,Not ranked,,False,240,,2026-07-24T15:28:10.784828
4x5 picture frame,size - small,medium,,Not ranked,,False,8,,2026-07-24T15:28:16.880153
4x12 picture frame,size - small,medium,,Not ranked,,False,233,,2026-07-24T15:28:31.237414
5x5 picture frame,size - small,medium,,Not ranked,,False,224,,2026-07-24T15:28:39.645136
5x15 picture frame,size - small,medium,,Not ranked,,False,9,,2026-07-24T15:28:46.404090
