keyword,category,priority,position,position_label,url,in_featured,total_results,error,checked_at
picture frames,core - brand,high,,Not ranked,,False,195000,,2026-07-11T14:22:18.013058
picture frame,core - brand,high,,Not ranked,,False,208,,2026-07-11T14:22:23.540505
photo frames,core - brand,high,,Not ranked,,False,222,,2026-07-11T14:22:29.687085
photo frame,core - brand,high,,Not ranked,,False,206,,2026-07-11T14:22:35.387318
wall frames,core - brand,high,,Not ranked,,False,202,,2026-07-11T14:22:41.340189
americanflat frames,core - brand,high,1,#1 🏆 Top 3,https://americanflat.com/collections/picture-frames?srsltid=AfmBOor_BeSJXqzZqP1nuhC8KEtG2WF8P6BQ3c9vkVfOHFykg-j0PcPR,False,191,,2026-07-11T14:22:47.990344
americanflat picture frames,core - brand,high,1,#1 🏆 Top 3,https://americanflat.com/collections/picture-frames?srsltid=AfmBOoqj7UUvuvrmW-Y6Jomr9o84u88g9cYbXBl0GchK8YkwTZG2tkwf,False,206,,2026-07-11T14:22:54.301755
buy picture frames online,core - brand,high,,Not ranked,,False,205,,2026-07-10T15:32:51.656937
affordable picture frames,core - brand,high,,Not ranked,,False,198,,2026-07-11T14:23:19.422576
cheap picture frames,core - brand,high,,Not ranked,,False,224,,2026-07-11T14:23:30.776095
picture frames set,core - brand,high,,Not ranked,,False,240,,2026-07-11T14:23:43.820801
gallery wall frames,core - brand,high,,Not ranked,,False,197,,2026-07-11T14:23:51.702405
gallery wall frame set,core - brand,high,1,#1 🏆 Top 3,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOoqBQhA6NvVKkkknkiH6-KfN1usT2MtR4OWLdaMSDhCjNcuW9KNp,False,199,,2026-07-11T14:24:02.982426
bulk picture frames,core - brand,high,,Not ranked,,False,198,,2026-07-10T15:34:02.133669
picture frames bulk,core - brand,high,,Not ranked,,False,202,,2026-07-11T14:24:30.550968
picture frames for wall,core - brand,high,1,#1 🏆 Top 3,https://americanflat.com/collections/picture-frames?srsltid=AfmBOoqiscNKLLsuihMCD3ro05AIrez0PCU5emVrsXG9pz9u5e5MUGW1,False,207,,2026-07-11T14:24:39.053877
frames for wall decor,core - brand,high,,Not ranked,,False,209,,2026-07-11T14:24:45.650758
wall frame set,core - brand,high,2,#2 🏆 Top 3,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOooCFjKnU8luRbJhsron0U_r2NQJoJpvgmwL7V9UmYY1RN8v65I9,False,207,,2026-07-11T14:24:53.630769
collage picture frames,core - brand,high,,Not ranked,,False,215,,2026-07-11T14:25:01.831819
multi photo frame,core - brand,high,,Not ranked,,False,228,,2026-07-11T14:25:12.698690
4x6 picture frame,size - standard,high,2,#2 🏆 Top 3,https://americanflat.com/collections/4-x-6-picture-frames?srsltid=AfmBOoq_ZIxeVCic4tdlQ4M3_KkWFBZHZ-8FAvAA_snneTFL18KJs2vd,False,226,,2026-07-11T14:25:20.348974
5x7 picture frame,size - standard,high,,Not ranked,,False,218,,2026-07-11T14:25:31.409380
8x10 picture frame,size - standard,high,,Not ranked,,False,222,,2026-07-11T14:25:44.132435
