keyword,category,priority,position,position_label,url,in_featured,total_results,error,checked_at
picture frames,core - brand,high,,Not ranked,,False,208,,2026-09-11T17:12:06.284772
picture frame,core - brand,high,4,#4 ✅ Page 1,https://americanflat.com/collections/picture-frames?srsltid=AfmBOoo_oTsdsZSH-seZNRMvtdSY2ZYifvIS-HyPmRiOjxPLWjK2xQQI,False,211,,2026-09-11T17:12:06.284795
photo frames,core - brand,high,1,#1 🏆 Top 3,https://americanflat.com/collections/picture-frames?srsltid=AfmBOopqPdLrTwI8ZrxDys4J4LJ-FKnnX-KnYnV4jXGqjyVgoZcwFbXj,False,209,,2026-09-11T17:12:06.284801
photo frame,core - brand,high,2,#2 🏆 Top 3,https://americanflat.com/collections/picture-frames?srsltid=AfmBOopMEtB3Rxlg7QD-6MZuPPErYwMNUhIU9Rd3v7DpIxO65BisSwvH,False,207,,2026-09-11T17:12:06.284805
wall frames,core - brand,high,18,#18 Page 2,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOoq1Ddfrglg253j9uRi_3DByC-akjw835dm1NAUFjqjHDNPCeRUX,False,205,,2026-09-11T17:12:06.284808
americanflat frames,core - brand,high,1,#1 🏆 Top 3,https://americanflat.com/collections/picture-frames?srsltid=AfmBOop1563Qev9IrX1UdrswWjcgqJ7QLMdAPv4nnDu1byMqSSjYHz_E,False,137,,2026-09-11T17:12:06.284811
americanflat picture frames,core - brand,high,1,#1 🏆 Top 3,https://americanflat.com/collections/picture-frame?srsltid=AfmBOoqFbJkhRAJPeffS2a8u59bE879ymvuQGcu49AUEuPJAe9vuTyfd,False,194,,2026-09-11T17:12:06.284814
buy picture frames online,core - brand,high,,Not ranked,,False,188,,2026-09-11T17:12:06.284824
affordable picture frames,core - brand,high,,Not ranked,,False,191,,2026-09-11T17:12:06.284827
cheap picture frames,core - brand,high,,Not ranked,,False,220,,2026-09-11T17:12:06.284830
picture frames set,core - brand,high,9,#9 ✅ Page 1,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOoqG_fNSppfktZaAWl4zebLqdXMjWtlvj7iE7ZATQoQJ2QwRoQVc,False,233,,2026-09-11T17:12:06.284833
gallery wall frames,core - brand,high,7,#7 ✅ Page 1,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOoqjB8u-Al3D93wD6mS_re4YUoyUNJJXLBQx7OYr9j4OcTwIINgK,False,197,,2026-09-11T17:12:06.284836
gallery wall frame set,core - brand,high,8,#8 ✅ Page 1,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOoq_y_G_ZkwJXX8AI03D4iPc4vUqCni10ajWdSciNAXII3eF4Fis,False,199,,2026-09-11T17:12:06.284838
bulk picture frames,core - brand,high,,Not ranked,,False,216,,2026-09-11T17:12:06.284840
picture frames bulk,core - brand,high,,Not ranked,,False,224,,2026-09-11T17:12:06.284841
picture frames for wall,core - brand,high,11,#11 Page 2,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOorAFBN2SqmnDu1HHV3j2rWG8pZc7ZAnkXHXJEXfeNWRKLoRGhmK,False,210,,2026-09-11T17:12:06.284844
frames for wall decor,core - brand,high,,Not ranked,,False,243,,2026-09-11T17:12:06.284845
wall frame set,core - brand,high,6,#6 ✅ Page 1,https://americanflat.com/collections/gallery-wall-frame-set?srsltid=AfmBOopWA17hgVQ1bNBPwCmhREOjk7UvBqC-RQXnIdHVdjRZkHSuZOOo,False,215,,2026-09-11T17:12:06.284848
collage picture frames,core - brand,high,,Not ranked,,False,227,,2026-09-11T17:12:06.284850
multi photo frame,core - brand,high,,Not ranked,,False,251,,2026-09-11T17:12:06.284852
4x6 picture frame,size - standard,high,22,#22,https://americanflat.com/collections/4-x-6-picture-frames?srsltid=AfmBOorU2BVKcPUlU37m3OYIf7DGFLkpB-7WEjaJoYGPA7juz1s7NB12,False,237,,2026-09-11T17:12:06.284855
5x7 picture frame,size - standard,high,4,#4 ✅ Page 1,https://americanflat.com/collections/5-x-7-picture-frames?srsltid=AfmBOopozDz_UeLk_PS8Fz57HNm2Hy1nFhtcaJWKUea0Jy7haetSJ2DN,False,232,,2026-09-11T17:12:06.284857
8x10 picture frame,size - standard,high,,Not ranked,,False,237,,2026-09-11T17:12:06.284859
11x14 picture frame,size - standard,high,9,#9 ✅ Page 1,https://americanflat.com/collections/11x14-frames?srsltid=AfmBOop6ItMOAMQCm-_vbVjI3rX80rrbtw-uxA_wPcDDFbYPDHi_XhQf,False,218,,2026-09-11T17:12:06.284861
16x20 picture frame,size - standard,high,4,#4 ✅ Page 1,https://americanflat.com/collections/16x20-picture-frames?srsltid=AfmBOorxIZPhIVvWGy7_v-unB4xQEWTG20DHPsqMJFXvP919CZiXSyp7,False,248,,2026-09-11T17:12:06.284863
18x24 picture frame,size - standard,high,3,#3 🏆 Top 3,https://americanflat.com/collections/18x24-frames?srsltid=AfmBOooJzKyzREHsZ7moZ2f8Y19SxP22SzOEO7ZioExrW8cYXVDgELE7,False,231,,2026-09-11T17:12:06.284866
24x36 picture frame,size - standard,high,,Not ranked,,False,241,,2026-09-11T17:12:06.284868
4x6 photo frame,size - standard,high,23,#23,https://americanflat.com/collections/4-x-6-picture-frames?srsltid=AfmBOopSSvyVyIzA54SNl9VmXTlJumPDYiDxabw5Pnwfy9f8liKRYEBA,False,238,,2026-09-11T17:12:06.284870
5x7 photo frame,size - standard,high,23,#23,https://americanflat.com/collections/5-x-7-picture-frames?srsltid=AfmBOop2fgLbZY9jXJiAfIA0E7sKkHWNxk1oHJuN-eBhR7xkx7bgi-Ci,False,229,,2026-09-11T17:12:06.284873
8x10 photo frame,size - standard,high,,Not ranked,,False,224,,2026-09-11T17:12:06.284875
11x14 photo frame,size - standard,high,10,#10 ✅ Page 1,https://americanflat.com/collections/11x14-frames?srsltid=AfmBOopvLA1pC84oM8rt_Fu6FK8nu2X0zesy2HSJGZafdDx9GrbpMCWB,False,233,,2026-09-11T17:12:06.284877
16x20 photo frame,size - standard,high,26,#26,https://americanflat.com/collections/16x20-picture-frames?srsltid=AfmBOoqO_NH4N8U99A-cwXexbcGwRRAgTjmin-ssla5mgk1FT1Ju3wlu,False,231,,2026-09-11T17:12:06.284879
18x24 photo frame,size - standard,high,4,#4 ✅ Page 1,https://americanflat.com/collections/18x24-frames?srsltid=AfmBOorFSSFdCoUDmK6GH8Ogyu4dPqDHD85SI4EK0shRkrHz41IlJhsN,False,247,,2026-09-11T17:12:06.284881
24x36 photo frame,size - standard,high,,Not ranked,,False,244,,2026-09-11T17:12:06.284883
10x10 picture frame,size - square/medium,high,22,#22,https://americanflat.com/collections/10x10-frames?srsltid=AfmBOoqD49_DRxBaUT8mkvN3R5qWQopILyMgf2mhoUndg-C0b_wl7ZIR,False,250,,2026-09-11T17:12:06.284886
12x12 picture frame,size - square/medium,high,37,#37,https://americanflat.com/collections/12x12-frames?srsltid=AfmBOoqBWXA9FHmZqQvyj7HAJdCkXHBCtBFPEe5qki649K4SIJw032l7,False,229,,2026-09-11T17:12:06.284888
12x16 picture frame,size - large,high,26,#26,https://americanflat.com/collections/12x16-frames?srsltid=AfmBOoqIHwCsuG0Ecz5OtnpNR7jnpbFcJg42o5gXJl9mSOe6kZwLVDNn,False,243,,2026-09-11T17:12:06.284890
12x18 picture frame,size - large,high,19,#19 Page 2,https://americanflat.com/collections/12x18-frames?srsltid=AfmBOopmqiRMB9bRwSYuC5zBcJHujCDZYtfkVFjWFHXnF320g_q_eX8T,False,247,,2026-09-11T17:12:06.284893
